"State","Chamber","District","Name","Twitter","Party","office.firstElect","office.lastElect","committee.count","mov02","ethnicity","male","year_first_elected","seniority","leadership","professional","election18","legprofscore","term_limit","term_length","has_term_limits","last_term","staff","legprofscore_sd","staff_sd","committee.count_sd","seniority_sd","mov02_sd"
"NJ","Senate","5","Nilsa Cruz-Perez","nj5thleg","Democratic","12/15/2014","11/07/2017",5,33.15,"hispanic",0,2014,5,0,"Most Professional","No election",0.244,1000,NA,0,0,757,-0.0368750634654515,-0.388764898809272,-0.278079002490792,-0.424090734685178,-0.413854684765598
"NJ","Senate","6","James Beach","","Democratic",NA,NA,NA,38.78,"white",1,NA,NA,NA,"Most Professional","No election",0.244,1000,NA,0,NA,757,-0.0368750634654515,-0.388764898809272,NA,NA,-0.259096094918666
"NJ","Senate","7","Troy Singleton","ld7singleton","Democratic","11/07/2017","11/07/2017",5,31.42,"black",1,2017,2,0,"Most Professional","No election",0.244,1000,NA,0,0,757,-0.0368750634654515,-0.388764898809272,-0.278079002490792,-0.829344619958059,-0.461409278093341
"NJ","Senate","8","Dawn Marie Addiego","8thdistrictleg","Republican","11/15/2010","11/07/2017",3,4.48,"white",0,2010,9,0,"Most Professional","No election",0.244,1000,NA,0,0,757,-0.0368750634654515,-0.388764898809272,-0.776097572144031,0.116247779011997,-1.20194150020282
"NJ","Senate","9","Christopher J. Connors","9thdistrictnj","Republican","11/06/2007","11/07/2017",3,29.18,"white",1,2007,12,0,"Most Professional","No election",0.244,1000,NA,0,0,757,-0.0368750634654515,-0.388764898809272,-0.776097572144031,0.521501664284878,-0.522982855581286
"NV","House/Assembly","1","Daniele Monroe-Moreno","daniele4nv","Democratic","11/08/2016","11/06/2018",6,100,"white",1,2016,3,1,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.0290697176641724,-0.694259991533765,1.42373176839025
"NV","House/Assembly","10","Chris Brooks","lvchrisbrooks","Democratic","12/04/2018","",7,30.7,"white",1,2018,1,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,0.219939567162447,-0.964429248382352,-0.481200785143038
"NV","House/Assembly","11","Olivia Diaz","oliviadiaz","Democratic",NA,NA,NA,62.6,"white",0,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,0.395672929975458
"NV","House/Assembly","12","James Ohrenschall","ohrenschall4nv","Democratic","11/06/2018","11/06/2018",3,10.7,"white",1,2018,1,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.964429248382352,-1.03096486985683
"NV","House/Assembly","13","Vacant","","",NA,NA,NA,29.7,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.508688989378727
"NV","House/Assembly","14","Maggie Carlton","","Democratic","11/02/2010","11/06/2018",8,100,"white",0,2010,9,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,0.468948851989066,0.116247779011997,1.42373176839025
"NV","House/Assembly","15","Elliot T. Anderson","elliotandersonv","Democratic",NA,NA,NA,32.9,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.420726735824521
"NV","House/Assembly","16","Heidi Swank","heidiannswank","Democratic","11/06/2012","11/06/2018",6,100,"white",0,2012,7,1,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.0290697176641724,-0.15392147783659,1.42373176839025
"NV","House/Assembly","17","Tyrone Thompson","thompson4ad17","Democratic",NA,NA,NA,34.5,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.376745609047417
"NV","House/Assembly","18","Richard Carrillo","richcarrillo18","Democratic",NA,NA,NA,30.6,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.483949605566606
"NV","House/Assembly","19","Chris Edwards","chrisedwardsnv","Republican","11/04/2014","11/06/2018",3,100,"white",1,2014,5,1,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.424090734685178,1.42373176839025
"NV","House/Assembly","2","John Hambrick","hambrick4assemb","Republican","11/04/2008","11/06/2018",6,3.7,"white",1,2008,11,0,"Middle-ground","Competitive election",0.138,12,2,1,1,585,-0.701984692831978,-0.580601776260968,-0.0290697176641724,0.386417035860584,-1.22338229950665
"NV","House/Assembly","20","Ellen B. Spiegel","ellenbspiegel","Democratic","11/06/2012","11/06/2018",6,24.2,"white",0,2012,7,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.0290697176641724,-0.15392147783659,-0.659874112675019
"NV","House/Assembly","21","Ozzie Fumo","ozzie4nevada","Democratic","11/08/2016","11/06/2018",3,12.5,"white",1,2016,3,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.694259991533765,-0.981486102232587
"NV","House/Assembly","22","Keith Pickard","pickard4nevada","Republican","11/06/2018","11/06/2018",3,8.7,"white",1,2018,1,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.964429248382352,-1.08594127832821
"NV","House/Assembly","23","Melissa Woodbury","","Republican","11/06/2018","11/06/2018",3,42.8,"white",0,2018,1,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.964429248382352,-0.148593513891195
"NV","House/Assembly","24","Amber Joiner","joiner4nevada","Democratic",NA,NA,NA,100,"white",0,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,1.42373176839025
"NV","House/Assembly","25","Jill Tolles","jilltolles","Republican","11/08/2016","11/06/2018",3,18,"white",0,2016,3,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.694259991533765,-0.830300978936294
"NV","House/Assembly","26","Lisa Krasner","lisakrasnernv","Republican","11/08/2016","11/06/2018",4,14.7,"white",0,2016,3,1,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.527088287317411,-0.694259991533765,-0.92101205291407
"NV","House/Assembly","27","Teresa Benitez-Thompson","assemblywoman27","Democratic","11/02/2010","11/06/2018",7,100,"hispanic",0,2010,9,1,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,0.219939567162447,0.116247779011997,1.42373176839025
"NV","House/Assembly","28","Edgar Flores","edgarfloresnv","Democratic","11/04/2014","11/06/2018",3,100,"hispanic",1,2014,5,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.424090734685178,1.42373176839025
"NV","House/Assembly","29","Lesley Elizabeth Cohen","cohen4ad29","Democratic","11/08/2016","11/06/2018",4,5.1,"white",0,2016,3,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.527088287317411,-0.694259991533765,-1.18489881357669
"NV","House/Assembly","3","Nelson Araujo","nelsonaraujonv","Democratic",NA,NA,NA,32.9,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.420726735824521
"NV","House/Assembly","30","Michael C. Sprinkle","mikesprinkle30","Democratic",NA,NA,NA,100,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,1.42373176839025
"NV","House/Assembly","31","Richard """"Skip"""" Daly","assmskipdaly","Democratic","11/08/2016","11/06/2018",4,3.8,"white",1,2016,3,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.527088287317411,-0.694259991533765,-1.22063347908309
"NV","House/Assembly","32","Ira Hansen","irahansen","Republican","11/06/2018","11/06/2018",3,41.3,"white",0,2018,1,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.964429248382352,-0.189825820244729
"NV","House/Assembly","33","John C. Ellison","","Republican","11/02/2010","11/06/2018",3,100,"white",1,2010,9,1,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,0.116247779011997,1.42373176839025
"NV","House/Assembly","34","Shannon Bilbray-Axelrod","sbilbray","Democratic","11/08/2016","11/06/2018",2,18.4,"white",0,2016,3,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-1.02510685697065,-0.694259991533765,-0.819305697242019
"NV","House/Assembly","35","Justin Watkins","watkins4nevada","Democratic",NA,NA,NA,9.9,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-1.05295543324538
"NV","House/Assembly","36","James Oscarson","james_oscarson","Republican",NA,NA,NA,26.1,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.607646524627209
"NV","House/Assembly","37","Jim Marchant","votejimmarchant","Republican",NA,NA,NA,0.5,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-1.31134455306086
"NV","House/Assembly","38","Robin L. Titus","drrobintitus","Republican","11/04/2014","11/06/2018",7,100,"white",1,2014,5,1,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,0.219939567162447,-0.424090734685178,1.42373176839025
"NV","House/Assembly","39","Jim Wheeler","wheeler4nevada","Republican",NA,NA,NA,32.6,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.428973197095227
"NV","House/Assembly","4","Richard Mcarthur","mcarthur4nevada","Republican",NA,NA,NA,0.4,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-1.31409337348443
"NV","House/Assembly","40","Al Kramer","","Republican","11/08/2016","11/06/2018",6,18.8,"white",1,2016,3,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.0290697176641724,-0.694259991533765,-0.808310415547743
"NV","House/Assembly","41","Sandra Jauregui","nvjauregui","Democratic","11/08/2016","11/06/2018",6,8.9,"hispanic",0,2016,3,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.0290697176641724,-0.694259991533765,-1.08044363748107
"NV","House/Assembly","42","Irene Bustamante Adams","bustamanteadams","Democratic",NA,NA,NA,100,"white",0,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,2,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,1.42373176839025
"NV","House/Assembly","5","Brittney Miller","miller4ad5","Democratic","11/08/2016","11/06/2018",3,11.7,"white",0,2016,3,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.694259991533765,-1.00347666562114
"NV","House/Assembly","6","William Mccurdy Ii","willmccurdyii","Democratic","11/08/2016","11/06/2018",3,100,"white",1,2016,3,1,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.694259991533765,1.42373176839025
"NV","House/Assembly","7","Dina Neal","","Democratic","11/02/2010","11/06/2018",6,100,"white",0,2010,9,0,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.0290697176641724,0.116247779011997,1.42373176839025
"NV","House/Assembly","8","Jason Frierson","jasonfrierson","Democratic","11/08/2016","11/06/2018",7,20.6,"black",1,2016,3,1,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,0.219939567162447,-0.694259991533765,-0.758831647923502
"NV","House/Assembly","9","Steve Yeager","steveyeagernv","Democratic","11/08/2016","11/06/2018",3,15.5,"white",1,2016,3,1,"Middle-ground","Competitive election",0.138,12,2,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.694259991533765,-0.899021489525518
"NV","Senate","1","Pat Spearman","senatorspearman","Democratic","11/06/2012","11/08/2016",3,65.43,"black",0,2012,7,1,"Middle-ground","Competitive election",0.138,12,4,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.15392147783659,0.473464547962459
"NV","Senate","10","Yvanna D. Cancela","yvannacancela","Democratic","12/06/2016","11/06/2018",7,100,"hispanic",0,2016,3,1,"Middle-ground","Competitive election",0.138,12,4,1,0,585,-0.701984692831978,-0.580601776260968,0.219939567162447,-0.694259991533765,1.42373176839025
"NV","Senate","11","Aaron D. Ford","aarondfordnv","Democratic",NA,NA,NA,57.7,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,0.260980729220579
"NV","Senate","12","Joseph P. (Joe) Hardy","","Republican",NA,NA,NA,23.3,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.68461349648714
"NV","Senate","13","Julia Ratti","rattijulia","Democratic","11/08/2016","11/06/2018",3,40.7,"white",0,2016,3,1,"Middle-ground","Competitive election",0.138,12,4,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.694259991533765,-0.206318742786142
"NV","Senate","14","Donald G. (Don) Gustavson","dongustavson","Republican",NA,NA,NA,21.1,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.745087545805657
"NV","Senate","15","Heidi S. Gansert","heidigansert","Republican","11/08/2016","11/08/2016",3,52.96,"white",0,2016,3,1,"Middle-ground","Competitive election",0.138,12,4,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.694259991533765,0.130686641143411
"NV","Senate","16","Ben Kieckhefer","ben_kieckhefer","Republican","11/02/2010","11/06/2018",7,14.8,"white",1,2010,9,0,"Middle-ground","Competitive election",0.138,12,4,1,1,585,-0.701984692831978,-0.580601776260968,0.219939567162447,0.116247779011997,-0.918263232490501
"NV","Senate","17","James A. Settelmeyer","","Republican",NA,NA,NA,43.7,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.123854130079074
"NV","Senate","18","Scott Hammond","hammond4nevada","Republican","11/06/2012","11/08/2016",5,56.44,"white",1,2012,7,1,"Middle-ground","Competitive election",0.138,12,4,1,0,585,-0.701984692831978,-0.580601776260968,-0.278079002490792,-0.15392147783659,0.22634559188361
"NV","Senate","19","Pete Goicoechea","","Republican","11/06/2012","11/08/2016",6,72.96,"hispanic",1,2012,7,0,"Middle-ground","Competitive election",0.138,12,4,1,0,585,-0.701984692831978,-0.580601776260968,-0.0290697176641724,-0.15392147783659,0.680450725857201
"NV","Senate","2","Moises (Mo) Denis","modenisnv","Democratic",NA,NA,NA,59,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,0.296715394726976
"NV","Senate","20","Michael Roberson","robersonfornv","Republican",NA,NA,NA,49,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,0.0218333523700805
"NV","Senate","21","Vacant","","",NA,NA,NA,24,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-0.665371753522157
"NV","Senate","3","Tick Segerblom","tsegerblom","Democratic",NA,NA,NA,65.72,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,0.481436127190809
"NV","Senate","4","Kelvin Atkinson","katkinson702","Democratic",NA,NA,NA,100,"white",1,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,1.42373176839025
"NV","Senate","5","Joyce Woodhouse","joycewoodhouse","Democratic","11/06/2012","11/08/2016",7,50.45,"white",0,2012,7,1,"Middle-ground","Competitive election",0.138,12,4,1,0,585,-0.701984692831978,-0.580601776260968,0.219939567162447,-0.15392147783659,0.0616912485118304
"NV","Senate","6","Nicole Cannizzaro","nicole4nevada","Democratic","11/08/2016","11/08/2016",3,50.92,"white",0,2016,3,1,"Middle-ground","Competitive election",0.138,12,4,1,0,585,-0.701984692831978,-0.580601776260968,-0.776097572144031,-0.694259991533765,0.0746107045026044
"NV","Senate","7","David R. Parks","davidparksnv","Democratic","11/04/2008","11/08/2016",7,69.54,"white",1,2008,11,0,"Middle-ground","Competitive election",0.138,12,4,1,1,585,-0.701984692831978,-0.580601776260968,0.219939567162447,0.386417035860584,0.586441067371143
"NV","Senate","8","Patricia Farley","senpfarleynv","Republican",NA,NA,NA,3.3,"white",0,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-1.23437758120093
"NV","Senate","9","Becky Harris","beckyharrisnv","Republican",NA,NA,NA,11.2,"white",0,NA,NA,NA,"Middle-ground","Competitive election",0.138,12,4,1,NA,585,-0.701984692831978,-0.580601776260968,NA,NA,-1.01722076773898
"NY","House/Assembly","1","Fred Thiele Jr.","fredthiele1","Democratic","03/14/1995","11/06/2018",5,23.1,"white",1,1995,24,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.278079002490792,2.1425172053764,-0.690111137334278
"NY","House/Assembly","10","Chad Lupinacci","chadlupinacci","Republican",NA,NA,NA,19.8,"white",1,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-0.780822211312053
"NY","House/Assembly","100","Aileen Gunther","aileenmgunther","Democratic","11/04/2003","11/06/2018",8,100,"white",0,2003,16,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,0.468948851989066,1.06184017798205,1.42373176839025
"NY","House/Assembly","101","Brian D. Miller","","Republican","11/08/2016","11/06/2018",5,17.5,"white",1,2016,3,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.278079002490792,-0.694259991533765,-0.844045081054139
"NY","House/Assembly","102","Peter Lopez","","Republican",NA,NA,NA,12.5,"white",1,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-0.981486102232587
"NY","House/Assembly","103","Kevin Cahill","cahill2012","Democratic","11/03/1998","11/06/2018",5,100,"white",1,1998,21,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.278079002490792,1.73726332010352,1.42373176839025
"NY","House/Assembly","104","Frank Skartados","skartadosnysa","Democratic",NA,NA,NA,20.1,"white",1,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-0.772575750041346
"NY","House/Assembly","105","Kieran Michael Lalor","kieranlalor","Republican","11/06/2012","11/06/2018",5,14.8,"white",1,2012,7,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.278079002490792,-0.15392147783659,-0.918263232490501
"NY","House/Assembly","106","Didi Barrett","dinerdialogues","Democratic","03/2012","11/06/2018",7,10.8,"white",0,2012,7,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,0.219939567162447,-0.15392147783659,-1.02821604943326
"NY","House/Assembly","107","Steven McLaughlin","stevemcny","Republican",NA,NA,NA,1.5,"white",1,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-1.28385634882517
"NY","House/Assembly","108","John McDonald III","johnmcdonald108","Democratic","11/06/2012","11/06/2018",6,100,"white",1,2012,7,1,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.0290697176641724,-0.15392147783659,1.42373176839025
"NY","House/Assembly","109","Patricia Fahy","patriciafahy109","Democratic",NA,NA,NA,47.7,"white",0,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-0.0139013131363158
"NY","House/Assembly","11","Kimberly Jean-Pierre","kimjeanpierre","Democratic","11/04/2014","11/06/2018",8,28.7,"black",0,2014,5,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,0.468948851989066,-0.424090734685178,-0.536177193614417
"NY","House/Assembly","110","Phil Steck","philsteck","Democratic","11/06/2012","11/06/2018",8,20.7,"white",1,2012,7,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,0.468948851989066,-0.15392147783659,-0.756082827499933
"NY","House/Assembly","111","Angelo Santabarbara","asmsantabarbara","Democratic","11/06/2012","11/06/2018",8,8.6,"white",1,2012,7,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,0.468948851989066,-0.15392147783659,-1.08869009875178
"NY","House/Assembly","112","Mary Beth Walsh","mbwalsh112","Republican","11/08/2016","11/06/2018",5,100,"white",0,2016,3,1,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.278079002490792,-0.694259991533765,1.42373176839025
"NY","House/Assembly","113","Carrie Woerner","amcarriewoerner","Democratic","11/04/2014","11/06/2018",8,13.7,"white",0,2014,5,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,0.468948851989066,-0.424090734685178,-0.948500257149759
"NY","House/Assembly","114","Dan Stec","danstec","Republican","11/06/2012","11/06/2018",5,61.6,"white",1,2012,7,1,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.278079002490792,-0.15392147783659,0.368184725739768
"NY","House/Assembly","115","D. Billy Jones","jones_assembly","Democratic","11/08/2016","11/06/2018",7,100,"white",1,2016,3,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,0.219939567162447,-0.694259991533765,1.42373176839025
"NY","House/Assembly","116","Addie Jenne","addiejenne","Democratic",NA,NA,NA,6.6,"white",0,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-1.14366650722315
"NY","House/Assembly","117","Ken Blankenbush","kblankenbush","Republican","11/02/2010","11/06/2018",5,100,"white",1,2010,9,1,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.278079002490792,0.116247779011997,1.42373176839025
"NY","House/Assembly","118","Marc Butler","","Republican",NA,NA,NA,26.9,"white",1,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-0.585655961238658
"NY","House/Assembly","119","Anthony Brindisi","abrindisiny","Democratic",NA,NA,NA,11,"white",1,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-1.02271840858612
"NY","House/Assembly","12","Andrew Raia","assemblymanraia","Republican","11/05/2002","11/06/2018",6,10.8,"white",1,2002,17,1,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.0290697176641724,1.19692480640635,-1.02821604943326
"NY","House/Assembly","120","William Barclay","willabarclay","Republican",NA,NA,NA,37.2,"white",1,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-0.302527457611056
"NY","House/Assembly","121","William Magee","","Democratic",NA,NA,NA,1.1,"white",1,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-1.29485163051945
"NY","House/Assembly","122","Clifford Crouch","","Republican","11/1995","11/06/2018",4,70.5,"white",1,1995,24,1,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.527088287317411,2.1425172053764,0.612829743437405
"NY","House/Assembly","123","Donna Lupardo","donnalupardo","Democratic","11/02/2004","11/06/2018",6,100,"white",0,2004,15,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.0290697176641724,0.926755549557759,1.42373176839025
"NY","House/Assembly","124","Christopher Friend","friend4assembly","Republican",NA,NA,NA,24,"white",1,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-0.665371753522157
"NY","House/Assembly","125","Barbara Lifton","assemblywomanli","Democratic","11/05/2002","11/06/2018",8,100,"white",0,2002,17,1,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,0.468948851989066,1.19692480640635,1.42373176839025
"NY","House/Assembly","126","Gary Finch","","Republican","11/02/1999","11/06/2018",5,13.4,"white",1,1999,20,1,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.278079002490792,1.60217869167923,-0.956746718420466
"NY","House/Assembly","127","Albert A. Stirpe, Jr.","stirpeal","Democratic","11/06/2012","11/06/2018",5,16,"white",1,2012,7,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.278079002490792,-0.15392147783659,-0.885277387407673
"NY","House/Assembly","128","Pamela Hunter","pamelahunter128","Democratic",NA,NA,NA,100,"white",0,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,1.42373176839025
"NY","House/Assembly","129","William Magnarelli","billmagnarelli","Democratic","11/03/1998","11/06/2018",5,52.7,"white",1,1998,21,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.278079002490792,1.73726332010352,0.123539708042132
"NY","House/Assembly","13","Charles Lavine","charles_lavine","Democratic","11/02/2004","11/06/2018",6,36.2,"white",1,2004,15,0,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-0.0290697176641724,0.926755549557759,-0.330015661846745
"NY","House/Assembly","130","Robert C. Oaks","","Republican",NA,NA,NA,33.2,"white",1,NA,NA,NA,"Most Professional","Safe election",0.47999999,1000,NA,0,NA,2865,1.44393499200062,1.96235218065685,NA,NA,-0.412480274553814
"NY","House/Assembly","131","Brian M. Kolb","gopldrbriankolb","Republican","02/01/2000","11/06/2018",1,100,"white",1,2000,19,1,"Most Professional","Safe election",0.47999999,1000,NA,0,0,2865,1.44393499200062,1.96235218065685,-1.27411614179727,1.46709406325493,1.42373176839025
