"tweet_id","top_topic","clean_text_cnn","user_id","user_name"
"974140465934225408","No policy issue","aprilancira thanks she s the boss i m not carrying her she s carrying me","221659600","diegobernaltx"
"974249233384722432","Defense","86thlegislature best fiesta medal","3065062453","vote4ina"
"974137674201288704","No policy issue","matt you do nt understand i m not fearmongering i m reporting back i m telling you what they re telling me … __link__","221659600","diegobernaltx"
"974151003598663680","Civil Rights","dude i m just going to retweet this and let it speak for itself txlege sb4 __link__","221659600","diegobernaltx"
"974344195841380352","Gov. Operations","rt nytimes the order is the first known time that the special counsel demanded documents directly related to president trumps businesses …","364632749","poncho_nevarez"
"974119350201409536","No policy issue","gamecockfantx great tell me what you think","221659600","diegobernaltx"
"974343595867164672","Social Welfare","rt washingtonpost opinion republicans snap out of it a blue tsunami could be coming writes jrubinblogger __link__","364632749","poncho_nevarez"
"974170154065104896","Education","rt donnahowardtx info on providing public testimony next monday in support of funding our public schools txlege __link__","221659600","diegobernaltx"
"974344130242514944","No policy issue","rt texansports legendary texas baseball coach augie garrido passed away early thursday morning garrido spent __num__ of his __num__ collegiate coa …","364632749","poncho_nevarez"
"974300614460170240","Technology","the aurora named steve via nasa __link__ __link__","221659600","diegobernaltx"
"974384086629445632","Gov. Operations","possible explanations __num__ trump lies all the time __num__ trump has no idea what he is talking about just makes st … __link__","17025489","rafaelanchia"
"974343937619038208","Environment","rt texastribune report major texas industrial facilities rank first nationally in releasing illegal levels of pollution into rivers lak …","364632749","poncho_nevarez"
"974249899020693504","Gov. Operations","diegobernaltx __num__ gop member admits on house floor that motivation behind sb4 is fear __num__ trump calls mexicans c … __link__","17025489","rafaelanchia"
"974151186470330368","Domestic Commerce","__link__ reports bad for business legislation yesterday i wrote about our report to keep texas __link__","386696819","reneooliveira"
"974300846920994816","No policy issue","there was some concern expressed that you ca nt send that letter bc its going to take us out but this is who we … __link__","112899475","donnahowardtx"
"974354609396506624","Education","unfortunately more than __num__ of community college students in the nation do not have access to healthy and affordab … __link__","956955703","repmarygonzalez"
"974392042754314240","No policy issue","it does nt __link__","364632749","poncho_nevarez"
"974107134274277376","Law and Crime","rt mfoldallas you are all amazing what a beautiful sight nationalwalkoutday __link__","3272287644","victoria4texas"
"974415501295308800","Defense","what an honor thanks to fwincmag and jscottnishimura for telling my story __link__ __link__","2250914340","repramonromero"
"974118943953702912","Gov. Operations","from texashdc chair chrisgturner texashouse txlege __link__","427002522","cesarjblanco"
"974352305213661184","Intl. Affairs","rt meghanmccain my father does nt need torture explained to him __link__","364632749","poncho_nevarez"
"974147249587523584","Civil Rights","rt malctx texas activists lawmakers vow to continue fight sb4 remains a harmful hurtful politically motivated law that we must co …","221659600","diegobernaltx"
"974309398440038400","Gov. Operations","rt billgipson3 join state representative victoria neave katina whitfield for justice of the peace and bill gipson for constable please …","3272287644","victoria4texas"
"974301261825826816","Healthcare","rt meandmyobg attention austinarea family planning and womens health providers the texaswhc is hosting an event on march 28th on key …","112899475","donnahowardtx"
"974338222938574848","Intl. Affairs","rt investigateru trump pressured to criticize russia for poisoning leaves comment to aides __link__","364632749","poncho_nevarez"
"974377277415936000","Civil Rights","monicaisliberal it wasis harassment lite considering some of the other stuff we ve gotten","364632749","poncho_nevarez"
"974161396165500928","Gov. Operations","unless otherwise permitted by law this is the law that permits it ask as many lawyers as you can find what un … __link__","221659600","diegobernaltx"
"974316705534144512","Gov. Operations","nasa statement on confirmation of new agency chief financial officer via nasa __link__","221659600","diegobernaltx"
"974336623499513856","Healthcare","being a woman should not be a preexisting condition grateful to preventive coverage provided through aca hopeful … __link__","112899475","donnahowardtx"
"974109766069964800","No policy issue","i can not tell you how wrong this is it is just the opposite it creates tremendous fear among those who have commi … __link__","221659600","diegobernaltx"
"974303396403478528","No policy issue","schools want to see character wear your suspension as badge of honor just like those before you who were suspend … __link__","438529528","genefortexas"
"974155835747250176","Immigration","beermonkey __num__ of the kids at rosella do nt know who i am but man undocumented families apparently hang on my every word","221659600","diegobernaltx"
"974088527200866304","Gov. Operations","check out our campaign on chartercom at __num__ as i discuss turningthepage in sd19 txlege __link__","256074273","rolandfortexas"
"974342015709216768","Gov. Operations","rt nbcpolitics democrats say whistleblower emails show govt workers targeted for not backing trump __link__","364632749","poncho_nevarez"
"974150597527162880","Immigration","you overestimate the reach of our platform we are nt that popular matt you think immigrant families are worried … __link__","221659600","diegobernaltx"
"974316810584641536","No policy issue","byjayroot __link__","112899475","donnahowardtx"
"974337920478957568","Economy","rt govabbott the texas music industry generated over __num__ billion in economic activity across the lone star state in __year__ with support …","364632749","poncho_nevarez"
"974257150674563072","Civil Rights","rt victoria4texas disappointed in sb4 court ruling but remember the places of worship amendment that we successfully amended on to sb4 …","17025489","rafaelanchia"
"974387717869133824","No policy issue","rt anahdztx join mayor sylvester turner and i for a fundraising reception tomorrow txlege __link__","574185893","repwalle"
"974333950922575872","Healthcare","rt jrealini this is a big concern all texas women should have preventive health care with access to the contraceptive method of their c …","112899475","donnahowardtx"
"974260073273884672","Intl. Affairs","when i meet w canadian officials partners they ca nt believe that america abides by this type of behavior par … __link__","17025489","rafaelanchia"
"974422235967643648","Gov. Operations","rt thedlcc a new poll shows that democrats ca nt wait to send a message to trump this november 🌊 __link__","43467353","johnsonfortexas"
"974246586644615168","Law and Crime","rt kens5 sapd still searching for abducted toddlers believed to be in grave danger __link__ __link__","503272829","menendez4texas"
"974335696684093440","No policy issue","tbt the senator lucio alumni group texassenate txlege __link__","214133792","senatorlucio"
"974291543015219200","Gov. Operations","rt mcpli a happy 85th birthday to ruth bader ginsburg appellatetwitter __link__","618306293","terrycanales40"
"974305848053981184","Economy","rt txtaxpayers in __year__ texans paid 36b in state local sales taxes while property taxes totaled more than 56b this imbalance plus …","112899475","donnahowardtx"
"974235872953552896","No policy issue","necesitamos más de esto we need more of this museoguggenheim txlege __link__","17025489","rafaelanchia"
"974102835196583936","No policy issue","congratulations to texassouthern for advancing in the ncaa tournament go tigers 🏀 🏀 🏀 🏀 marchmadness ncaa … __link__","47364219","borrislmiles"
"974352272800059392","No policy issue","rt texasexes augie was a giant in our game his impact on baseball on the forty acres and on so many others will live on forever res …","364632749","poncho_nevarez"
"974111433167425536","No policy issue","so sad prayers for the family 🙏 🏽 __link__","3272287644","victoria4texas"
"974257760467607552","Gov. Operations","rt sheridantbrown billkristol after __num__ years in gop including __num__ as aide to johnsununu i left gop in march __year__ when party failed to …","17025489","rafaelanchia"
"974376940189732864","No policy issue","monicaisliberal what i find amazing is the bots that came to the rescue on this deal its odd","364632749","poncho_nevarez"
"974157995352510464","No policy issue","but i ve read the bill i was on the floor i know what it does in fact i was the one who clarified from the bac … __link__","221659600","diegobernaltx"
"974372450053091328","No policy issue","join us for the celebration of life and funeral service for marchris g robinson __link__","47364219","borrislmiles"
"974167018948702208","Law and Crime","its unclear its case by case were wading into the waters of con law and criminal procedure here that my fr … __link__","221659600","diegobernaltx"
"974344215252652032","Gov. Operations","rt nytimes the subpoena is the latest indication that the investigation which trumps lawyers once regularly assured him would be comple …","364632749","poncho_nevarez"
"974125092069367808","Law and Crime","totally agree teaching your kids to have moral convictions to believe in something to stand up for others and t … __link__","438529528","genefortexas"
"974321131590246400","Domestic Commerce","rt rfelliott the latest round of nonprofit harvey relief funding targets home repairs behavioral health services legal aid and homeless …","574185893","repwalle"
"974421085063086080","No policy issue","happy belated birthday to maria lemus trevino of falfurrias tx this past tuesday she celebrated her 108th birthda … __link__","309753403","txchuy"
"974266536797048832","Defense","rt davidfrum posttillerson us seems to be heading to simultaneous nuclear confrontations with both north korea and iran also simultane …","17025489","rafaelanchia"
"974163631427420160","Law and Crime","find me the section that says sb4 is only for violent criminals and not children as the oped states … __link__","221659600","diegobernaltx"
"974098525750546432","Immigration","earlier today lets keep pushing sb4 txlege __link__","221659600","diegobernaltx"
"974343719213305856","Gov. Operations","rt soledadobrien making up facts is called lying __link__","364632749","poncho_nevarez"
"974254959087800320","Immigration","rt karlaqp andrea with htximmigration immigrants in houston can access legal resources learn about their rights under sb __num__ with the …","904502504","anahdztx"
"974412103456051200","Gov. Operations","rt repalvarado145 happy 85th birthday to justice ruth bader ginsburg the notoriousrbg 2nd woman ever appointed to the court a trail …","438529528","genefortexas"
"974405586971480064","Gov. Operations","rt akomega1928 executive committee taking action dwightboykins ronereynolds jacksonleetx18 sylvesterturner __link__","37365390","ronereynolds"
"974169128385830912","Immigration","we are nt talking about citizens at all were talking about immigrant families and that s exactly what they do … __link__","221659600","diegobernaltx"
"974267355823071232","No policy issue","from murals to sculptures a dozen new public art projects to pop up across sun city __link__ via elpasotimes","427002522","cesarjblanco"
"974116016203665408","Law and Crime","it was inspiring to see students march to our national capitol on nationalwalkoutday txlege","427002522","cesarjblanco"
"974335525439115264","No policy issue","big talk or not you do nt taunt the deceased or their family no matter what yourtheir beliefs are put that in you … __link__","364632749","poncho_nevarez"
"974150607161479168","Domestic Commerce","__link__ reports bad for business legislation yesterday i wrote about our report to keep texas __link__","386696819","reneooliveira"
"974384879789060096","Healthcare","rt betoorourke we rate this cruz claim false __link__","175847438","moodyforelpaso"
"974313917710290944","Education","how would she even know what a given black students gpa or individual class rank is that info is protected by fed … __link__","43467353","johnsonfortexas"
"974378591692709888","No policy issue","rt patricksvitek betoorourke is doing billmahers show tomorrow __link__ ht nachoaguilar","364632749","poncho_nevarez"
"974163631427420160","Law and Crime","find me the section that says sb4 is only for violent criminals and not children as the oped states … __link__","221659600","diegobernaltx"
"974256869484134400","No policy issue","rt scottbraddock so many texts and emails from texas republicans and democrats alike today along these lines god i miss rick perry at …","17025489","rafaelanchia"
"974426663915327488","Education","mesquite students hfmesquite offers yearly scholarships to latino students that attend a mesquiteisd high schoo … __link__","3272287644","victoria4texas"
"974247723405897728","Immigration","diegobernaltx __num__ abbott uses the face of brown immigrants and white victims to sell sb4ishate __num__ abbott intenti … __link__","17025489","rafaelanchia"
"974366815337009152","Civil Rights","truly enjoyed speaking to houston hispanic chamber of commerces womens leadership conference the largest in hous … __link__","40557819","senatorsylvia"
"974251243127353344","Civil Rights","diegobernaltx __num__ ten findings of intentional discrimination by txlege against latinos since __year__ __num__ immigrants … __link__","17025489","rafaelanchia"
"974323360028090368","No policy issue","rt nieciew dwightboykins ronereynolds jacksonleetx18 sylvesterturner shedeservesastamp if not you please forward to the right person …","37365390","ronereynolds"
"974100004771069952","No policy issue","rt andyrichter i was just stopped at the red light next to providence high school here in burbank and there was a large group of kids ou …","221659600","diegobernaltx"
"974249116858503168","Law and Crime","rt 86thlegislature seems very appropriate for vote4ina __link__","3065062453","vote4ina"
"974319422822379520","Gov. Operations","happy 85th birthday to justice ruth bader ginsburg the notoriousrbg 2nd woman ever appointed to the court a t … __link__","113173142","repalvarado145"
"974398807856345088","Social Welfare","congressional leaders are considering making cuts to snap which would harm the __num__ million americans who depend on … __link__","956955703","repmarygonzalez"
"974148400462606336","Gov. Operations","you think i have a precooked narrative that they disrupt that is incorrect they ve written the narrative i m … __link__","221659600","diegobernaltx"
"974297777290309632","No policy issue","rt austinpolice if you see or receive a suspicious package do not touch or handle it call __num__ immediately so that we can get officer …","112899475","donnahowardtx"
"974343975988551680","No policy issue","rt govabbott music friendly communities certified by the txmusicoffice like fort worth austin san antonio denton are serious about …","364632749","poncho_nevarez"
"974164627197255680","Law and Crime","that s not what the law says __link__","221659600","diegobernaltx"
"974328417326977024","Gov. Operations","it was an honor to be invited to bexar county democratic womens meeting as a guest panelist discussing the power o … __link__","503272829","menendez4texas"
"1011406199412215808","Immigration","rt raicestexas want to get involved in events at the border are you an attorney looking to volunteer we are looking for pro bono volunt …","503272829","menendez4texas"
"1011602047924359168","Labor","rt shakestweetz as long as our rulers wage war on cosmopolitan culture they should nt feel entitled to its fruits if they do nt want t …","438529528","genefortexas"
"1011513444229632000","Education","rt ed4austin8 heroes of the hearing students from march4rlivesatx and surviving students of santa fe hs delivered powerful testimony …","737131740","ginaforaustin"
"1011703095208960000","No policy issue","rt malctx icymi 👇 🏽 __link__","17025489","rafaelanchia"
"1011748340164415488","No policy issue","rt willowridgehs our biggest fans this week ronereynolds willowridgefb dawnbed2003 thank you via __link__ https …","37365390","ronereynolds"
"1011756494361169920","Gov. Operations","our office will continue to monitor this situation and advocate for the state to deny southwest key programs application","40557819","senatorsylvia"
"1011756494361169920","Gov. Operations","our office will continue to monitor this situation and advocate for the state to deny southwest key programs application","40557819","senatorsylvia"
"1011629742569779200","Healthcare","attending the opioid and substance abuse committee hearing tackling good samaritan laws and their role in preventing overdose deaths in tx you can watch live here __link__ __link__","113173142","repalvarado145"
"1011629742569779200","Healthcare","attending the opioid and substance abuse committee hearing tackling good samaritan laws and their role in preventing overdose deaths in tx you can watch live here __link__ __link__","113173142","repalvarado145"
"1011432220802895872","Economy","rt philiprucker as trump goes off on german autos and tariffs in his columbia rally its worth noting that bmw is one of south carolina …","17025489","rafaelanchia"
"1011589060517822464","No policy issue","txprays sentedcruz senroycewest ronereynolds mattrinalditx thank you","102792727","kirkpwatson"
"1011756383191076864","Law and Crime","the acceptance of the application does not enable southwest key programs to immediately begin to operate the proposed child detention center rather it is the first step in a process","40557819","senatorsylvia"
"1011756383191076864","Law and Crime","the acceptance of the application does not enable southwest key programs to immediately begin to operate the proposed child detention center rather it is the first step in a process","40557819","senatorsylvia"
"1011430948255293440","Gov. Operations","ponchonevarez __num__","17025489","rafaelanchia"
"1011733247372513280","Technology","nasa hosts media teleconference on status of james webb space telescope via nasa __link__","221659600","diegobernaltx"
"1011627281096331264","Immigration","rt willrdupree breaking williamsoncounty commissioners court voted __num__ to end contracts with ice core civic at t don hutto detention …","112899475","donnahowardtx"
"1011592394683371520","No policy issue","rt caprockdemocrat so excited the lubbock for betoorourke headquarters is finally open and ready for business the office is open an …","737131740","ginaforaustin"
"1011584461845168128","Immigration","tshirttuessharing my fave tees this week a new addition never thought i d need a tee w a message like this not in my america but here we are fighting against separation of children family incarceration nobabyjails familiesbelongtogether __link__","40557819","senatorsylvia"
"1011584461845168128","Immigration","tshirttuessharing my fave tees this week a new addition never thought i d need a tee w a message like this not in my america but here we are fighting against separation of children family incarceration nobabyjails familiesbelongtogether __link__","40557819","senatorsylvia"
"1011730159391690752","No policy issue","rt scottbraddock in the conservative texas suburbs no less txlege __link__","438529528","genefortexas"
"1011406331364954112","Social Welfare","rt nisd reminder free summer meals are available for kids locations serving times menu info __link__ __link__","503272829","menendez4texas"
"1011626285737627648","Gov. Operations","rt betoorourke we must end gerrymandering where members of congress choose their voters instead of the other way around we should have a …","17025489","rafaelanchia"
"1011626841495482368","No policy issue","rt haynesboone people are going to shine wherever they are cultivate your light kenya woodruff partner and chair of the attorney d …","17025489","rafaelanchia"
"1011722460444745728","Civil Rights","rt pnrodenbush ericholder is latinocld in dallas today for a round table discussion with activists and local leaders about demredist …","427002522","cesarjblanco"
"1011407859211309056","No policy issue","rt krgv gov greg abbott is sending more mosquito sprayers to the rio grande valley __link__ rgv __link__","214133792","senatorlucio"
"1011626355287523328","Civil Rights","rt genefortexas them holding torchlit marches for racial purity suppressing free speech destroying norms torturing children selling …","17025489","rafaelanchia"
"1011431873250320384","No policy issue","rt fdelatg esto es racismo puro simple y llano discriminacion radicalizada sin provocación tolerado ideológico esteban guzmán se co …","17025489","rafaelanchia"
"1011411060002353152","Law and Crime","rt selinaeshraghi today i testified i talked about my best friends suicide via firearm i kept myself together while i talked as i l …","175847438","moodyforelpaso"
"1011588370135420928","Civil Rights","them holding torchlit marches for racial purity suppressing free speech destroying norms torturing children selling lies as truth promoting fascism etc you lets be civil either fight or lay down","438529528","genefortexas"
"1011601540761772032","Immigration","rt celinaymoreno call wilcogov today demand it end contract wice to operate hutto detention center where ice has detained __num__ moms re …","40557819","senatorsylvia"
"1011601540761772032","Immigration","rt celinaymoreno call wilcogov today demand it end contract wice to operate hutto detention center where ice has detained __num__ moms re …","40557819","senatorsylvia"
"1011661278014791680","Immigration","rt betoorourke we should nt be a people who ban individuals of one religion from the shores of a country comprised of immigrants the worl …","2250914340","repramonromero"
"1011685250576068608","Education","rt gabepallen1 representing gabe p allen our great teachers ruizspieces5 dallasschools trusteesolis __link__","17025489","rafaelanchia"
"1011664310983118848","No policy issue","ricktxaflcio texasaft texasaflcio thank you for acting","174281775","josefortexas"
"1011602537122881536","Gov. Operations","aaaaaaarrrrrrrhhhhhhhhh fight or lay down __link__","438529528","genefortexas"
"1011432678334312448","No policy issue","chrisgturner leachfortexas whataburger repthierry146 __link__","427002522","cesarjblanco"
"1011661992053092352","Gov. Operations","rt repjoekennedy president trumps hateful rhetoric can not be separated from his harmful policies for all of the white houses efforts t …","43467353","johnsonfortexas"
"1011661992053092352","Gov. Operations","rt repjoekennedy president trumps hateful rhetoric can not be separated from his harmful policies for all of the white houses efforts t …","43467353","johnsonfortexas"
"1011658592829796352","Gov. Operations","__link__","37365390","ronereynolds"
"1011756534076985344","Immigration","i encourage anyone who opposes this proposed detention center and president trumps zerotolerance ” immigration policy to continue the fight to keep this facility from opening we must stand against the establishment of infrastructure for cruelty to children in our community","40557819","senatorsylvia"
"1011756534076985344","Immigration","i encourage anyone who opposes this proposed detention center and president trumps zerotolerance ” immigration policy to continue the fight to keep this facility from opening we must stand against the establishment of infrastructure for cruelty to children in our community","40557819","senatorsylvia"
"1011444192378277888","Law and Crime","rt donnahowardtx thank you chairman moodyforelpaso for ensuring all voices had an opportunity to be heard on this very important issue …","175847438","moodyforelpaso"
"1011658433697865728","Law and Crime","rt moodyforelpaso concluded a nearly 12hour hearing on gov abbotts call for reviewing red flag safe storage laws heartened by the c …","618306293","terrycanales40"
"1011689788943032320","Civil Rights","rt ariberman because mitch mcconnell stole scotus seat from president obama court has upheld muslim ban voter purging racial gerryman …","17025489","rafaelanchia"
"1011737311304806400","No policy issue","this is so great __link__","28637224","chrisgturner"
"1011722628451598336","Domestic Commerce","this morning i met with governor greg abbott and area officials to review the impact of recent floods in my district and across the rio grande valley and plan ongoing recovery efforts while here governor __link__","618306293","terrycanales40"
"1011604159471280128","No policy issue","rafael edward cruz not like calling francis beto now texasgop but rafael ‘ ted cruz can be called ted seriously texasgop can we talk issues betoorourke texasdemocrats __link__","40557819","senatorsylvia"
"1011604159471280128","No policy issue","rafael edward cruz not like calling francis beto now texasgop but rafael ‘ ted cruz can be called ted seriously texasgop can we talk issues betoorourke texasdemocrats __link__","40557819","senatorsylvia"
"1011399850150322176","Law and Crime","rt txdps dps trooper trainees recently completed the traditional legacy run to honor dps officers who died in the line of duty the recr …","516776026","replongoria"
"1011406523724189696","No policy issue","rt nachoaguilar miriam released from custody sunday said her __num__ yr old son is in ny social worker told her he thinks she abandoned him …","503272829","menendez4texas"
"1011642095256424448","No policy issue","rt zullysalgadotv el condado williamson vota a favor de terminar su contrato con la agencia de inmigración y la compañía que opera el cen …","21421710","eddiefortexas"
"1011598759598460928","No policy issue","teamvictoria sure could use items on campaign wishlist we d be super grateful 🙏 🏽 we especially need bottled water in this hot tx weather 🌞 😛 if you re able to help please calltxt __num__ 😀 or please contribute __num__ bucks__link__ __link__","3272287644","victoria4texas"
"1011447610354421760","Law and Crime","what we were told no more separating children from parents we were told by uniteda1rlines they would not cooperate in flying separated children anybody telling the truth __link__","40557819","senatorsylvia"
"1011447610354421760","Law and Crime","what we were told no more separating children from parents we were told by uniteda1rlines they would not cooperate in flying separated children anybody telling the truth __link__","40557819","senatorsylvia"
"1011584461845168128","Immigration","tshirttuessharing my fave tees this week a new addition never thought i d need a tee w a message like this not in my america but here we are fighting against separation of children family incarceration nobabyjails familiesbelongtogether __link__","40557819","senatorsylvia"
"1011584461845168128","Immigration","tshirttuessharing my fave tees this week a new addition never thought i d need a tee w a message like this not in my america but here we are fighting against separation of children family incarceration nobabyjails familiesbelongtogether __link__","40557819","senatorsylvia"
"1011756383191076864","Law and Crime","the acceptance of the application does not enable southwest key programs to immediately begin to operate the proposed child detention center rather it is the first step in a process","40557819","senatorsylvia"
"1011756383191076864","Law and Crime","the acceptance of the application does not enable southwest key programs to immediately begin to operate the proposed child detention center rather it is the first step in a process","40557819","senatorsylvia"
"1011675525486645248","Domestic Commerce","i appreciate govabbott coming down to the rgv to be briefed on the damage caused by the recent floods and for requesting a federal disaster declaration we need local state and federal support not only for current recovery efforts but also to prevent flooding in the future __link__","309753403","txchuy"
"1011405377743872000","No policy issue","to say were going to start from the place of what can we politically do as opposed to what are the things that may actually make a difference see how we can get there politicallyim not sure we start off by a selfdefeating position of saying we ca nt get there txlege __link__","112899475","donnahowardtx"
"1011598034105331712","Civil Rights","happy marriage equality day lovewins stillworktodo __link__","956955703","repmarygonzalez"
"1011406310246666240","Defense","rt agifnvop save the date our 21st annual stand down for veterans is nov __num__ __year__ we are excited that this years stand down is an offi …","503272829","menendez4texas"
"1011577908949848064","No policy issue","rt brianefallon john lewis seems to have a different recollection than david gergen about the level of civility during the 1960s https …","438529528","genefortexas"
"1011686985923268608","Technology","a slice of glory via nasa __link__ __link__","221659600","diegobernaltx"
"1011640466020986880","Healthcare","rt davidmcswane rep sarahforhd134 leading a joint txlege committee investigation into medicaid managed care invited __num__ speakers to t …","112899475","donnahowardtx"
"1011441869165768704","Law and Crime","rt donnahowardtx thank you chairman moodyforelpaso for ensuring all voices had an opportunity to be heard on this very important issue …","28637224","chrisgturner"
"1011400023337263104","No policy issue","rt texasdfps more texas youth are contacting the texas youth hotline than ever before are you a teen who needs someone to talk to dfp …","516776026","replongoria"
"1011591847716810752","Gov. Operations","rt nelsonfortexas we are in a virtual tie with indicted ken paxton __link__","737131740","ginaforaustin"
"1011749581653233664","Gov. Operations","rt celinaymoreno todays scotus decision needs to go in the trash bin of history along wkorematsu v us dred scott v sandford mald …","174281775","josefortexas"
"1011634006142652416","Healthcare","rt repalvarado145 attending the opioid and substance abuse committee hearing tackling good samaritan laws and their role in preventing o …","175847438","moodyforelpaso"
"1011422031089262592","No policy issue","this is so terrible i am glad she had the strength to tell her story and to stand up to bullies __link__","174281775","josefortexas"
"1011731102225006592","Healthcare","its almost like every single person in the trump administration is deathly allergic to books facts or knowledge simple things that can be easily verifiable in a few seconds __link__","438529528","genefortexas"
"1011475475368235008","Economy","rt joaquincastrotx i learned over the weekend that tent city in tornillo costs 400000day for operations catoinstitute study finds a …","221659600","diegobernaltx"
"1011593088425517056","Law and Crime","rt catholicdems you know what civil behavior looks like not putting kids in internment camps","737131740","ginaforaustin"
"1011679063889596416","No policy issue","i enjoyed welcoming the nbcusainc youth and childrens convention attendees to dallas attendees are here from all over the country to participate in a youth education conference i also enjoyed meeting with several of the pastors in my district txlege __link__","43467353","johnsonfortexas"
"1011679063889596416","No policy issue","i enjoyed welcoming the nbcusainc youth and childrens convention attendees to dallas attendees are here from all over the country to participate in a youth education conference i also enjoyed meeting with several of the pastors in my district txlege __link__","43467353","johnsonfortexas"
"1011657584179318784","Domestic Commerce","rt hidalgocounty govabbott meeting with county city and state officials regarding last weeks severe flooding event talking resources …","618306293","terrycanales40"
"1011406270891479040","Immigration","rt kamalaharris parents at one immigrant detention center say they took to sleeping with their legs wrapped around their children so the …","503272829","menendez4texas"
"1011441165957238784","Defense","thank you chairman moodyforelpaso for ensuring all voices had an opportunity to be heard on this very important issue i too hope were brave enough txlege __link__","112899475","donnahowardtx"
"1011634375585419264","Law and Crime","rt texastribune a majority of texas voters believe gun laws should be more strict according to our latest polling __link__","175847438","moodyforelpaso"
"1011431833605689344","No policy issue","rt fdelatg estados unidos 🇺 🇸 hoy __year__ 👇 🏽 why do you hate us because you re mexicans we are honest people right here hahayeah …","17025489","rafaelanchia"
"1011605903261470720","Gov. Operations","there are very fine people on both sides __link__","438529528","genefortexas"
"1011452007775907840","No policy issue","rt bubbaprog remember when a restaurant owner in __year__ declined to serve joe biden not only did everyone not lose their minds over it bu …","17025489","rafaelanchia"
"1011432741680840704","Immigration","rt texastribune japaneseamericans imprisoned at a texas internment camp in the 1940s are watching the border crisis unfold and they r …","17025489","rafaelanchia"
"1011756494361169920","Gov. Operations","our office will continue to monitor this situation and advocate for the state to deny southwest key programs application","40557819","senatorsylvia"
"1011756494361169920","Gov. Operations","our office will continue to monitor this situation and advocate for the state to deny southwest key programs application","40557819","senatorsylvia"
"1011406396368326656","Transportation","rt viatransit viaalert downtown detours have begun today __num__ due to the cosagov sanantonioriver improvements project we want t …","503272829","menendez4texas"
"1011417145190649856","No policy issue","rt cesarjblanco great conversation with ericholder on redistricting the direction of our country demredistrict txlege texashdcc te …","28637224","chrisgturner"
"1011406160598130688","No policy issue","rt safoodbank it was another successful foodfrenzyfriday with thanks to our sponsors subway kens5 we would not be able to nourish …","503272829","menendez4texas"
"1011399303665889280","Environment","rt teextweet txtf1 working closely with response partner txmilitary conducted high water rescue operations in weslaco tx last week …","214133792","senatorlucio"
"1011620201656410112","Gov. Operations","rt betoorourke we must end gerrymandering where members of congress choose their voters instead of the other way around we should have a …","52935946","dianaarevalo"
"1011446650236276736","No policy issue","congratulations to jharden13 the __year__ nba mvp 👏 🏻 🏆 🚀 teamreynolds houstonrockets __link__","37365390","ronereynolds"
"1011406503658643456","Immigration","rt newsandguts for the first time since it opened on june __num__ journalists were allowed into the tornillo tent facility housing __num__ immig …","503272829","menendez4texas"
"1011715936255127552","Civil Rights","teammiles will be joining tonights cairhouston rally we stand in support of our muslim brothers and sisters keep the faith keep the fight standwithmuslims sd13 houston hounews travelban scotus __link__","47364219","borrislmiles"
"1011430004989857792","No policy issue","leachfortexas whataburger cesarjblanco repthierry146 lol","28637224","chrisgturner"
"1011693896395575296","No policy issue","were off and running in sd19 want to join in whether knocking doors or envelopestuffing we ve got a place for you call __num__ or click the link __link__","256074273","rolandfortexas"
"1011434212614983680","Gov. Operations","rt mjhegar a texas democrat has one the best ads — and most effective opponent attacks — you ll see in __year__ ” __link__","112899475","donnahowardtx"
"1011620964092776448","No policy issue","come out and stand in solidarity today at __num__ am with the albuquerque teachers federation they will be having a rally at the el paso county courthouse and from there will be traveling to tornillo to deliver __link__","174281775","josefortexas"
"1011597606823194624","Civil Rights","rt mcpli justice sotomayor with a strongly worded dissent in the texas redistricting case fairmaps txlege __num__ __link__","956955703","repmarygonzalez"
"1011633656794894336","Civil Rights","rt keithellison like the korematsu decision that upheld japanese internment camps or plessy v ferguson that established separate but eq …","737131740","ginaforaustin"
"1011756280103538688","Gov. Operations","the application submitted by southwest key program has been accepted by the texas health and human services commission and the state now has __num__ days to complete a standardbystandard inspection of the facility","40557819","senatorsylvia"
"1011756280103538688","Gov. Operations","the application submitted by southwest key program has been accepted by the texas health and human services commission and the state now has __num__ days to complete a standardbystandard inspection of the facility","40557819","senatorsylvia"
"1011434359629537280","Law and Crime","rt miyashay where is danna fiveyearold girl separated from mom on may 29th remains in detention somewhere grandmother in houston sear …","438529528","genefortexas"
"1011641997088772096","Gov. Operations","rt aclutx last week our executive director terriaclutx sr staff attorney s4ldivar witnessed the chaos and cruelty happening to peopl …","21421710","eddiefortexas"
"1011688160550670336","Gov. Operations","rt aclutx trumps new executive order presents americans with a false choice either tear children away from their parents or jail entir …","21421710","eddiefortexas"
"1011475250415095808","Immigration","rt cnnpolitics detained immigrants to sen elizabeth warren america is our last hope __link__ __link__","221659600","diegobernaltx"
"1011472060604928000","No policy issue","rt raicestexas sanliu this is so heartbreaking many of them will never be reunited with their parents how could they be they re to …","221659600","diegobernaltx"
"1011405933870813184","Civil Rights","rt malctx scotus released a decision on the abbott v perez redistricting case in which malctx challenged txs racially gerrymandered …","503272829","menendez4texas"
"1011453888971657216","No policy issue","to the young people that came today and there were some on both sides of the issues thank you getting engaged and involved is always the right approach you should never be heckled or disrespected particularly by grown adults i applaud you all txlege __link__","175847438","moodyforelpaso"
